ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
7.3e-05,8.499999999999999e-05,7.8e-05,8.7e-05,6.1e-05,4.2e-05,7.4e-05,0.00019099999999999998,0.0
3.9e-05,3.4e-05,2.4e-05,2.9e-05,-9.999999999999999e-06,-2.4e-05,-2e-06,0.000127,0.00625
-7e-06,-1.6e-05,-7e-06,-6e-06,-2.4e-05,-4.9999999999999996e-05,-4.2999999999999995e-05,7.4e-05,0.0125
1.6e-05,4.9999999999999996e-06,1.3e-05,1.3e-05,7e-06,-3.4e-05,-1.9999999999999998e-05,0.000101,0.01875
-1.4999999999999999e-05,-1.9999999999999998e-05,-2.2e-05,-9e-06,-1.8e-05,-4.6e-05,-4.9e-05,6.7e-05,0.025
-2.7e-05,-9.999999999999999e-06,-1.6e-05,1.1e-05,1e-06,-1.3e-05,-3.9999999999999996e-05,6.4e-05,0.03125
-2.2e-05,1e-06,-1.4999999999999999e-05,1.3e-05,-4e-06,-2.1e-05,-3.1e-05,7.7e-05,0.0375
-3.7e-05,-3.2e-05,-2.9e-05,-1.4e-05,-1.7e-05,-3.7e-05,-3.7999999999999995e-05,6.3e-05,0.04375
1.4999999999999999e-05,-1e-06,2.3e-05,9.999999999999999e-06,3.4e-05,-1.4e-05,4e-06,0.000106,0.05
-4.9999999999999996e-06,-2.6e-05,1e-06,-2.9e-05,1e-06,-5.9e-05,-2.6e-05,7.4e-05,0.05625
-5.4999999999999995e-05,-6.1e-05,-2.4e-05,-5.3e-05,-1.6e-05,-7.099999999999999e-05,-5.4e-05,2.4e-05,0.0625
-3.4e-05,-3.1e-05,4.9999999999999996e-06,-1.8e-05,1.7e-05,-3.2999999999999996e-05,-2.3e-05,5.8e-05,0.06875
-3.7e-05,-3.5e-05,-1.8999999999999998e-05,-2.6e-05,-1.3e-05,-4.6e-05,-2.6e-05,6.7e-05,0.075
-3.9999999999999996e-05,-4.2e-05,-3.1e-05,-1.7e-05,-2.3e-05,-3.2999999999999996e-05,-1.8999999999999998e-05,7.3e-05,0.08125
-3.9999999999999996e-05,-4.1e-05,-4.2e-05,-1.7e-05,-4.9999999999999996e-05,-4.2e-05,-2.6e-05,7.7e-05,0.0875
-5.4999999999999995e-05,-4.4999999999999996e-05,-6.3e-05,-2.4999999999999998e-05,-7.099999999999999e-05,-5.1e-05,-4.6e-05,5.6e-05,0.09375
1.3e-05,3.2e-05,1.1e-05,3.9e-05,1.3e-05,1.4999999999999999e-05,1.4999999999999999e-05,0.000122,0.1
7e-06,2.9999999999999997e-05,2.9999999999999997e-05,3.4e-05,3.9e-05,8e-06,1.7e-05,0.000124,0.10625
-2.2e-05,-4e-06,2.6e-05,1.2e-05,4.1e-05,-1.3e-05,1e-06,9.7e-05,0.1125
1.1e-05,1e-06,4.9e-05,9.999999999999999e-06,5.2e-05,-2.3e-05,7e-06,0.00011399999999999999,0.11875
-2.6e-05,-5.6e-05,-8e-06,-5.4999999999999995e-05,-1.4e-05,-8.3e-05,-5.8e-05,5.9999999999999995e-05,0.125
-3.6e-05,-6.5e-05,-1.9999999999999998e-05,-5.8e-05,-2.6e-05,-8.2e-05,-7.7e-05,4.4e-05,0.13125
-2.9999999999999997e-05,-5.6999999999999996e-05,-2.6e-05,-5.6999999999999996e-05,-4.4999999999999996e-05,-9.099999999999999e-05,-8.499999999999999e-05,4.4e-05,0.1375
-7.2e-05,-8.999999999999999e-05,-7.3e-05,-8.599999999999999e-05,-8.3e-05,-0.00010899999999999999,-0.00011899999999999999,-1e-06,0.14375
-2.9999999999999997e-05,-4.9999999999999996e-05,-3.5e-05,-3.7999999999999995e-05,-3.5e-05,-5.9e-05,-6.9e-05,3.9e-05,0.15
-2.3e-05,-4.9999999999999996e-05,-4.2e-05,-4.4999999999999996e-05,-4.2999999999999995e-05,-7.4e-05,-6.9e-05,4.2e-05,0.15625
-2.7e-05,-3.5e-05,-3.7999999999999995e-05,-3.4e-05,-3.4e-05,-5.4999999999999995e-05,-6.2e-05,5.2e-05,0.1625
1.7e-05,1.8e-05,1.2e-05,1.2e-05,1.2e-05,-1.9999999999999998e-05,-1.6e-05,0.00010899999999999999,0.16875
-2.1e-05,-2.8e-05,-1.8e-05,-3.2999999999999996e-05,-2.4999999999999998e-05,-6.7e-05,-5.4e-05,7.3e-05,0.175
-1.9999999999999998e-05,-4.8e-05,-8e-06,-3.2999999999999996e-05,-1.3e-05,-5.1e-05,-5.4999999999999995e-05,6.3e-05,0.18125
2.6e-05,-2e-06,3.2e-05,8e-06,2.1e-05,-1.4999999999999999e-05,-1.2e-05,0.000106,0.1875
9.999999999999999e-06,-2e-06,1.3e-05,4.9999999999999996e-06,3e-06,-2.4999999999999998e-05,-1.2e-05,0.000106,0.19375
5.3e-05,4.8e-05,4.9999999999999996e-05,5.2e-05,3.6e-05,1.3e-05,4.4999999999999996e-05,0.000168,0.2
7.999999999999999e-05,7.2e-05,5.6e-05,5.4e-05,3.4e-05,3e-06,6.4e-05,0.000197,0.20625
6.8e-05,6.7e-05,5.2e-05,4.9999999999999996e-05,3.9e-05,4.9999999999999996e-06,6.4e-05,0.000188,0.2125
9.2e-05,8.499999999999999e-05,7.999999999999999e-05,6.5e-05,6.8e-05,2.3e-05,7.999999999999999e-05,0.000208,0.21875
6.1e-05,5.3e-05,4.9999999999999996e-05,2.2e-05,3.4e-05,-1.9999999999999998e-05,3.7e-05,0.00017199999999999998,0.225
3.9999999999999996e-05,3.1e-05,5.1e-05,1.7e-05,4.1e-05,-1.4e-05,2.4e-05,0.000146,0.23125
4.9999999999999996e-06,7e-06,2.8e-05,4e-06,1.9999999999999998e-05,-2.4999999999999998e-05,-4.9999999999999996e-06,0.000112,0.2375
-1.7e-05,-1.3e-05,8e-06,-1.3e-05,1.1e-05,-3.2999999999999996e-05,-2.9999999999999997e-05,7.599999999999999e-05,0.24375
1.8e-05,1.1e-05,3.1e-05,-4e-06,2.9e-05,-2.2e-05,-1.3e-05,9.8e-05,0.25
-1.4e-05,-7e-06,-9.999999999999999e-06,-2.9999999999999997e-05,-1.8e-05,-5.4999999999999995e-05,-3.5e-05,8.8e-05,0.25625
-3.2e-05,-1.2e-05,-2.7e-05,-2.4999999999999998e-05,-3.1e-05,-5.4999999999999995e-05,-3.5e-05,8.8e-05,0.2625
2e-06,3e-06,-8e-06,-9.999999999999999e-06,-2.4999999999999998e-05,-5.2e-05,-1.9999999999999998e-05,0.000106,0.26875
-1.7e-05,-2.9999999999999997e-05,-3.4e-05,-3.6e-05,-4.8e-05,-6.1e-05,-4.4e-05,7.3e-05,0.275
2.4999999999999998e-05,2.4e-05,1.9999999999999998e-05,2.3e-05,1.8999999999999998e-05,9e-06,1.6e-05,0.000126,0.28125
4.9999999999999996e-05,5.4999999999999995e-05,3.7e-05,4.1e-05,2.9999999999999997e-05,8e-06,4.4e-05,0.00016199999999999998,0.2875
-4e-06,1e-06,-8e-06,-2e-06,-9e-06,-3.2e-05,-4e-06,0.00010999999999999999,0.29375
1.6e-05,9.999999999999999e-06,1.4e-05,1.2e-05,2.2e-05,-1.4999999999999999e-05,4e-06,0.000122,0.3
2.7e-05,2e-06,1.8e-05,-4.9999999999999996e-06,2.1e-05,-3.2999999999999996e-05,-6e-06,0.00011499999999999999,0.30625
2.1e-05,-1.2e-05,2.2e-05,-1.4999999999999999e-05,2.9e-05,-3.2e-05,-1.1e-05,0.000101,0.3125
