timestamp,event,label
0.0,cue_on,0
2.0,mi_start,0
6.0,mi_end,0
6.0,cue_on,3
8.0,mi_start,3
12.0,mi_end,3
12.0,cue_on,0
14.0,mi_start,0
18.0,mi_end,0
18.0,cue_on,2
20.0,mi_start,2
24.0,mi_end,2
24.0,cue_on,0
26.0,mi_start,0
30.0,mi_end,0
30.0,cue_on,2
32.0,mi_start,2
36.0,mi_end,2
36.0,cue_on,0
38.0,mi_start,0
42.0,mi_end,0
42.0,cue_on,1
44.0,mi_start,1
48.0,mi_end,1
48.0,cue_on,0
50.0,mi_start,0
54.0,mi_end,0
54.0,cue_on,3
56.0,mi_start,3
60.0,mi_end,3
60.0,cue_on,0
62.0,mi_start,0
66.0,mi_end,0
66.0,cue_on,1
68.0,mi_start,1
72.0,mi_end,1
72.0,cue_on,0
74.0,mi_start,0
78.0,mi_end,0
78.0,cue_on,3
80.0,mi_start,3
84.0,mi_end,3
84.0,cue_on,0
86.0,mi_start,0
90.0,mi_end,0
90.0,cue_on,3
92.0,mi_start,3
96.0,mi_end,3
96.0,cue_on,0
98.0,mi_start,0
102.0,mi_end,0
102.0,cue_on,1
104.0,mi_start,1
108.0,mi_end,1
108.0,cue_on,0
110.0,mi_start,0
114.0,mi_end,0
114.0,cue_on,1
116.0,mi_start,1
120.0,mi_end,1
120.0,cue_on,0
122.0,mi_start,0
126.0,mi_end,0
126.0,cue_on,2
128.0,mi_start,2
132.0,mi_end,2
132.0,cue_on,0
134.0,mi_start,0
138.0,mi_end,0
138.0,cue_on,3
140.0,mi_start,3
144.0,mi_end,3
144.0,cue_on,0
146.0,mi_start,0
150.0,mi_end,0
150.0,cue_on,1
152.0,mi_start,1
156.0,mi_end,1
156.0,cue_on,0
158.0,mi_start,0
162.0,mi_end,0
162.0,cue_on,2
164.0,mi_start,2
168.0,mi_end,2
168.0,cue_on,0
170.0,mi_start,0
174.0,mi_end,0
174.0,cue_on,2
176.0,mi_start,2
180.0,mi_end,2
